price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon,district
32950000,17.31050181891279,77.7,3,2,14,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316394251/,"Складочная ул., 2",55.801455,37.597082,район Марьина роща
33000000,17.312018119430753,78.0,3,7,12,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/285965747/,"Складочная ул., 2",55.801455,37.597082,район Марьина роща
17500000,16.67771143889374,45.6,2,12,12,метро Дмитровская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316696456/,"Башиловская ул., 21",55.801379,37.574642,район Савеловский
25500000,17.054189010128656,67.0,3,3,12,метро Дмитровская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316248367/,"Башиловская ул., 21",55.801379,37.574642,район Савеловский
17500000,16.67771143889374,45.0,2,3,9,метро Дмитровская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/314418731/,"Астрадамская ул., 4",55.81173,37.565955,район Тимирязевский
13900000,16.44739939810092,43.2,2,5,5,метро Дмитровская,11 минут пешком,1,11,https://www.cian.ru/sale/flat/311486610/,"ул. Руставели, 6АК1",55.81167,37.588323,район Бутырский
11400000,16.249123913364723,32.0,1,1,5,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314488973/,"Полтавская ул., 35",55.796066,37.572621,район Савеловский
30900000,17.246266741867974,109.7,4,7,7,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/312937850/,"Огородный проезд, 17",55.815372,37.598483,район Бутырский
30900000,17.246266741867974,109.7,4,7,7,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314004246/,"Огородный проезд, 17",55.815372,37.598483,район Бутырский
30900000,17.246266741867974,109.7,4,7,7,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316485276/,"Огородный проезд, 17",55.815372,37.598483,район Бутырский
11150000,16.2269500558704,31.0,1,1,5,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/307274592/,"Петровско-Разумовский проезд, 18А",55.799183,37.568731,район Савеловский
16000000,16.588099280204055,57.3,3,1,5,метро Дмитровская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/311852557/,"Астрадамская ул., 5А",55.810992,37.563108,район Тимирязевский
25500000,17.054189010128656,60.0,2,9,14,метро Дмитровская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/313554146/,"Складочная ул., 4",55.801339,37.599804,район Марьина роща
24000000,16.99356438831222,48.1,2,6,14,метро Дмитровская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/316289973/,"Складочная ул., 4",55.801339,37.599804,район Марьина роща
26500000,17.09265529095645,60.0,2,1,8,метро Дмитровская,7 минут на транспорте,0,7,https://www.cian.ru/sale/flat/311878494/,"Складочная ул., 4",55.801339,37.599804,район Марьина роща
27000000,17.111347423968603,76.6,3,12,12,метро Дмитровская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315184604/,"Петровско-Разумовский проезд, 24К19",55.803378,37.566853,район Савеловский
28500000,17.16541464523888,75.0,3,9,15,метро Дмитровская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/264945063/,"Бутырская ул., 4",55.794831,37.585925,район Бутырский
55000000,17.822843743196746,87.3,3,4,7,метро Дмитровская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316197544/,"ул. Руставели, 15",55.813607,37.596821,район Бутырский
22400000,16.924571516825267,58.5,2,26,38,метро Дмитровская,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314502623/,"Новодмитровская ул., 2к1А",55.805356,37.589617,район Бутырский
33000000,17.312018119430753,58.8,2,2,7,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/306247628/,"Петровско-Разумовский проезд, 16К2",55.798753,37.569351,район Савеловский
17500000,16.67771143889374,32.0,1,22,25,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314215966/,"ул. Добролюбова, 8к3",55.811275,37.59727,район Бутырский
17800000,16.694709015262312,32.0,1,9,33,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314018287/,"ул. Добролюбова, 8к3",55.811275,37.59727,район Бутырский
29900000,17.213369038360916,60.0,2,3,5,метро Дмитровская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/306078577/,"1-я Хуторская ул., 2К2",55.802012,37.566889,район Савеловский
99106000,18.411700542371584,159.0,4,16,16,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315432936/,"Ивановская ул., 16А",55.819934,37.570537,район Тимирязевский
75845000,18.144202342007908,157.5,4,13,16,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315433850/,"Ивановская ул., 16А",55.819934,37.570537,район Тимирязевский
76672000,18.155047141017203,157.5,4,14,16,метро Дмитровская,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315280224/,"Ивановская ул., 16А",55.819934,37.570537,район Тимирязевский
69900000,18.06257620720404,156.7,4,8,16,метро Петровско-Разумовская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/300574940/,"Ивановская ул., 16А",55.819934,37.570537,район Тимирязевский
78400000,18.177334485320635,132.6,4,16,20,метро Дмитровская,8 минут пешком,1,8,https://www.cian.ru/sale/flat/313472856/,"Тимирязевская ул., 8к1",55.810663,37.570968,район Тимирязевский
32000000,17.281246460764002,84.0,3,2,5,метро Дмитровская,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316233431/,"ул. Добролюбова, 19",55.817461,37.591979,район Бутырский
54000000,17.80449460452855,117.8,4,4,6,метро Дмитровская,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314737615/,"Полтавская ул., 18",55.7993,37.573537,район Савеловский
60000000,17.909855120186375,161.0,5,12,14,метро Дмитровская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/314787519/,"4-й Вятский пер., 16К2",55.801288,37.571668,район Савеловский
13000000,16.38045991542581,34.7,1,1,5,метро Дмитровская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315479885/,"Астрадамская ул., 13",55.814244,37.562784,район Тимирязевский
41500000,17.541203985200926,90.0,4,43,54,метро Дмитровская,6 минут пешком,1,6,https://www.cian.ru/sale/flat/290388615/,2-я Хуторская ул.,55.805563,37.571219,район Савеловский
21500000,16.883563493097892,37.0,1,22,43,метро Дмитровская,6 минут пешком,1,6,https://www.cian.ru/sale/flat/298492995/,2-я Хуторская ул.,55.805563,37.571219,район Савеловский
20500000,16.835935444108635,50.0,2,7,8,метро Дмитровская,10 минут пешком,1,10,https://www.cian.ru/sale/flat/292083018/,"Тимирязевская ул., 8к2",55.81083,37.569261,район Тимирязевский
21000000,16.860032995687696,65.0,3,12,15,метро Дмитровская,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314268580/,"Астрадамская ул., 6К1",55.813126,37.564419,район Тимирязевский
21800000,16.897420527759316,54.0,2,4,5,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/311202914/,"ул. Юннатов, 17К2",55.803029,37.557664,район Савеловский
24000000,16.99356438831222,66.4,2,1,5,метро Дмитровская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315882103/,"ул. Гончарова, 17К3",55.816622,37.589877,район Бутырский
24600000,17.01825700090259,59.1,2,19,32,метро Дмитровская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/304605267/,"ул. Руставели, 14",55.812115,37.597872,район Бутырский
25500000,17.054189010128656,70.1,2,28,32,метро Дмитровская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315718607/,"ул. Руставели, 14",55.812115,37.597872,район Бутырский
30000000,17.216707939626428,82.0,2,7,8,метро Дмитровская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315211826/,"Тимирязевская ул., 14",55.813703,37.567294,район Тимирязевский
30000000,17.216707939626428,82.5,2,7,8,метро Дмитровская,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315589112/,"Тимирязевская ул., 14",55.813703,37.567294,район Тимирязевский
18300000,16.722411617811648,39.3,1,2,5,метро Дмитровская,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/308759538/,"Дмитровское ш., 1К1",55.810734,37.578424,район Тимирязевский
33000000,17.312018119430753,68.0,2,14,47,метро Дмитровская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315935259/,"Новодмитровская ул., 2к5",55.803575,37.591036,район Бутырский
40000000,17.50439001207821,70.0,2,29,47,метро Дмитровская,12 минут пешком,1,12,https://www.cian.ru/sale/flat/274109272/,"Новодмитровская ул., 2к5",55.803575,37.591036,район Бутырский
30000000,17.216707939626428,58.0,1,15,59,метро Дмитровская,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/315717601/,"Дмитровский проезд, 1Б",55.808852,37.577606,район Тимирязевский
33990000,17.3415769216723,64.0,3,39,49,метро Дмитровская,17 минут пешком,1,17,https://www.cian.ru/sale/flat/308095099/,"Полтавская ул., 47С2",55.799674,37.571085,район Савеловский
23000000,16.951004773893423,52.0,2,24,24,метро Дмитровская,3 минуты пешком,1,3,https://www.cian.ru/sale/flat/315970396/,"Дмитровское ш., 71А",55.855406,37.559388,район Западное Дегунино
83000000,18.23435116576088,255.0,5,26,27,метро Косино,10 минут пешком,1,10,https://www.cian.ru/sale/flat/316744824/,"Жулебинский бул., 5",55.698559,37.844909,район Выхино-Жулебино
38700000,17.47135015800001,131.2,4,9,27,метро Косино,10 минут пешком,1,10,https://www.cian.ru/sale/flat/310077306/,"Жулебинский бул., 5",55.698559,37.844909,район Выхино-Жулебино
41000000,17.529082624668582,139.8,4,2,27,метро Косино,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314014452/,"Жулебинский бул., 5",55.698559,37.844909,район Выхино-Жулебино
19499000,16.785873740167723,73.0,3,7,17,метро Косино,10 минут пешком,1,10,https://www.cian.ru/sale/flat/316596542/,"Привольная ул., 9К1",55.70147,37.84004,район Выхино-Жулебино
19000000,16.759949537130716,74.9,3,7,17,метро Косино,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315772531/,"Привольная ул., 9К1",55.70147,37.84004,район Выхино-Жулебино
18500000,16.733281290048552,75.0,3,9,14,метро Косино,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316797047/,"Саранская ул., 8",55.691613,37.857979,район Выхино-Жулебино
10300000,16.147654453199863,38.1,1,10,17,метро Косино,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315999398/,"Привольная ул., 27К2",55.695271,37.850703,район Выхино-Жулебино
14700000,16.503358051748965,50.0,2,7,12,метро Косино,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316399098/,"ул. Маршала Полубоярова, 24к2",55.681143,37.860369,район Выхино-Жулебино
24000000,16.99356438831222,102.0,4,7,18,метро Косино,5 минут пешком,1,5,https://www.cian.ru/sale/flat/314728037/,"Пронская ул., 11К2",55.699781,37.847487,район Выхино-Жулебино
23150000,16.957505338496517,81.8,3,5,18,метро Косино,5 минут пешком,1,5,https://www.cian.ru/sale/flat/313440756/,"Пронская ул., 11К2",55.699781,37.847487,район Выхино-Жулебино
23000000,16.951004773893423,85.0,3,18,18,метро Косино,5 минут пешком,1,5,https://www.cian.ru/sale/flat/316379183/,"Пронская ул., 11К2",55.699781,37.847487,район Выхино-Жулебино
19000000,16.759949537130716,78.0,3,1,18,метро Косино,7 минут пешком,1,7,https://www.cian.ru/sale/flat/313821776/,"Пронская ул., 6К1",55.700532,37.844631,район Выхино-Жулебино
10650000,16.18107045011971,39.0,1,14,17,метро Косино,7 минут пешком,1,7,https://www.cian.ru/sale/flat/279013304/,"Лермонтовский просп., 14К1",55.698244,37.855958,район Выхино-Жулебино
17400000,16.671980764184756,74.0,3,6,17,метро Косино,8 минут пешком,1,8,https://www.cian.ru/sale/flat/314407722/,"Привольная ул., 1К1",55.7039,37.843023,район Выхино-Жулебино
10500000,16.166885815127753,38.0,1,7,14,метро Косино,13 минут пешком,1,13,https://www.cian.ru/sale/flat/314299531/,"Моршанская ул., 3к1",55.695012,37.856066,район Выхино-Жулебино
14000000,16.454567887579532,57.0,2,1,14,метро Косино,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316803621/,"Моршанская ул., 3к1",55.695012,37.856066,район Выхино-Жулебино
18100000,16.711422496236054,81.0,3,9,14,метро Косино,7 минут пешком,1,7,https://www.cian.ru/sale/flat/311429127/,"Лермонтовский просп., 2К1",55.703916,37.844864,район Выхино-Жулебино
17950000,16.70310067289856,80.5,3,11,14,метро Косино,7 минут пешком,1,7,https://www.cian.ru/sale/flat/312734403/,"Лермонтовский просп., 2К1",55.703916,37.844864,район Выхино-Жулебино
15450000,16.55311956130803,75.3,3,1,17,метро Косино,1 минута пешком,1,1,https://www.cian.ru/sale/flat/299465614/,"Лермонтовский просп., 8к1",55.701465,37.84967,район Выхино-Жулебино
13950000,16.45099006623165,60.0,3,4,9,метро Косино,12 минут пешком,1,12,https://www.cian.ru/sale/flat/313415814/,"Большая Косинская ул., 12",55.709906,37.854503,район Косино-Ухтомский
17300000,16.666217059468007,52.3,2,12,14,метро Косино,5 минут пешком,1,5,https://www.cian.ru/sale/flat/316767470/,"Лермонтовский просп., 12",55.699157,37.854359,район Выхино-Жулебино
22050000,16.90882315985713,100.0,4,4,18,метро Косино,9 минут пешком,1,9,https://www.cian.ru/sale/flat/313199468/,"Жулебинский бул., 2К2",55.700197,37.843283,район Выхино-Жулебино
12600000,16.349207371921707,37.9,1,9,17,метро Косино,16 минут пешком,1,16,https://www.cian.ru/sale/flat/304109556/,"Саранская ул., 7",55.69314,37.856551,район Выхино-Жулебино
15500000,16.556350581889475,64.0,4,2,9,метро Косино,14 минут пешком,1,14,https://www.cian.ru/sale/flat/311902758/,"Большая Косинская ул., 16К1",55.711113,37.854359,район Косино-Ухтомский
11700000,16.275099399767985,48.0,2,9,9,метро Косино,14 минут пешком,1,14,https://www.cian.ru/sale/flat/312158251/,"Большая Косинская ул., 16К1",55.711113,37.854359,район Косино-Ухтомский
16000000,16.588099280204055,64.0,3,2,9,метро Косино,14 минут пешком,1,14,https://www.cian.ru/sale/flat/310622896/,"Большая Косинская ул., 16К1",55.711113,37.854359,район Косино-Ухтомский
14000000,16.454567887579532,57.5,3,1,9,метро Косино,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316829292/,"Оренбургская ул., 20К2",55.711174,37.862768,район Косино-Ухтомский
11200000,16.231424336265324,47.2,2,5,9,метро Косино,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315804645/,"Оренбургская ул., 20К2",55.711174,37.862768,район Косино-Ухтомский
11500000,16.25785759333348,37.9,1,2,14,метро Косино,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/259372693/,"Пронская ул., 3",55.702708,37.847029,район Выхино-Жулебино
15000000,16.523560759066484,51.1,2,8,14,метро Косино,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/312100857/,"Пронская ул., 3",55.702708,37.847029,район Выхино-Жулебино
17900000,16.70031127081098,70.2,3,12,14,метро Косино,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/311197301/,"Лермонтовский просп., 6",55.702384,37.848314,район Выхино-Жулебино
23800000,16.985196138641705,86.5,4,3,14,метро Косино,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/312349739/,"Лермонтовский просп., 6",55.702384,37.848314,район Выхино-Жулебино
17000000,16.64872390202049,68.3,4,6,9,метро Косино,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316619855/,"Большая Косинская ул., 24",55.714947,37.857027,район Косино-Ухтомский
14990000,16.522893870078782,54.2,2,3,17,метро Косино,7 минут пешком,1,7,https://www.cian.ru/sale/flat/310351546/,"Привольная ул., 1К2",55.702632,37.843175,район Выхино-Жулебино
22900000,16.946647468524468,76.0,3,7,10,метро Косино,8 минут пешком,1,8,https://www.cian.ru/sale/flat/313943875/,"Жулебинский бул., 14",55.697381,37.852051,район Выхино-Жулебино
17100000,16.654589021472887,66.6,3,1,16,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315442618/,"Давыдковская ул., 6",55.722852,37.475872,район Фили-Давыдково
16000000,16.588099280204055,56.3,3,1,5,метро Славянский бульвар,18 минут пешком,1,18,https://www.cian.ru/sale/flat/313225514/,"Большая Филевская ул., 59К1",55.738292,37.464913,район Фили-Давыдково
12500000,16.34123920227253,30.0,1,3,5,метро Славянский бульвар,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315937864/,"Малая Филевская ул., 12К2",55.738804,37.473438,район Фили-Давыдково
20580000,16.839830288370177,75.0,3,6,19,метро Славянский бульвар,13 минут пешком,1,13,https://www.cian.ru/sale/flat/314581858/,"Славянский бул., 15",55.725189,37.46193,район Фили-Давыдково
24500000,17.014183675514957,64.6,3,7,16,метро Славянский бульвар,8 минут пешком,1,8,https://www.cian.ru/sale/flat/313388399/,"Кастанаевская ул., 54",55.734151,37.468605,район Фили-Давыдково
38000000,17.45309671769066,54.9,2,2,23,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314956866/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
63990000,17.974237379115642,102.8,3,10,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/310157321/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
35000000,17.37085861945369,37.8,1,19,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/306072188/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
58500000,17.884537312202085,104.0,3,13,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/307259641/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
35500000,17.385043254445645,55.0,1,7,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/316122975/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
29000000,17.182806387950748,48.9,2,15,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/279125402/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
40000000,17.50439001207821,54.8,2,2,24,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/309325609/,"Кастанаевская ул., 66",55.732235,37.456873,район Фили-Давыдково
26000000,17.073607095985757,56.0,2,21,21,метро Славянский бульвар,7 минут пешком,1,7,https://www.cian.ru/sale/flat/316563621/,"Кастанаевская ул., 41",55.733016,37.46856,район Фили-Давыдково
250000000,19.33697147582652,235.0,5,10,26,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/314435389/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
33061960,17.313893934746197,52.5,1,10,26,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/312970617/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
99000000,18.410630408098864,115.0,4,6,25,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315802765/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
33000000,17.312018119430753,53.2,2,7,26,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/312970614/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
36400000,17.41007933260697,54.0,2,14,26,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315203784/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
35541607,17.386214596325825,53.0,2,7,22,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315607375/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
33061960,17.313893934746197,54.0,2,7,22,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315191579/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
33300000,17.32106795495067,54.0,2,7,22,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315760449/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
35541607,17.386214596325825,53.0,2,10,22,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/315607964/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
34000000,17.341871082580436,53.0,2,11,23,метро Славянский бульвар,11 минут на транспорте,0,11,https://www.cian.ru/sale/flat/304835035/,"Нежинская ул., 3А",55.716509,37.474938,район Очаково-Матвеевское
19450000,16.783357628028728,51.8,2,10,12,метро Славянский бульвар,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315236659/,"Кастанаевская ул., 56",55.733629,37.466188,район Фили-Давыдково
20500000,16.835935444108635,50.8,1,9,22,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316601397/,"ул. Ватутина, 9",55.721265,37.454753,район Фили-Давыдково
37999999,17.45309669137487,87.0,3,21,23,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/306095615/,"Давыдковская ул., 16",55.721047,37.465721,район Фили-Давыдково
26000000,17.073607095985757,73.1,3,17,19,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315809096/,"Кастанаевская ул., 55к1",55.730887,37.459038,район Фили-Давыдково
31000000,17.24949776244942,73.1,3,8,18,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/313086128/,"Кастанаевская ул., 55к1",55.730887,37.459038,район Фили-Давыдково
17500000,16.67771143889374,43.8,2,8,14,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316079172/,"Рублевское ш., 15",55.730025,37.449516,район Фили-Давыдково
31900000,17.278116567755074,78.7,3,14,19,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/309038649/,"Давыдковская ул., 10",55.722259,37.473635,район Фили-Давыдково
24500000,17.014183675514957,62.4,2,2,18,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/312797083/,"Давыдковская ул., 10",55.722259,37.473635,район Фили-Давыдково
13500000,16.41820024340866,53.9,2,1,5,метро Славянский бульвар,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316714139/,"ул. Ватутина, 12К1",55.722132,37.456477,район Фили-Давыдково
14500000,16.489659207390805,38.2,1,11,22,метро Славянский бульвар,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315032141/,"Кременчугская ул., 3К2",55.724114,37.462981,район Фили-Давыдково
16900000,16.642824179893303,40.0,2,20,22,метро Славянский бульвар,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315079630/,"Кременчугская ул., 3К2",55.724114,37.462981,район Фили-Давыдково
19100000,16.76519889301686,50.0,2,15,24,метро Славянский бульвар,9 минут пешком,1,9,https://www.cian.ru/sale/flat/310738510/,"ул. Герасима Курина, 42",55.730492,37.463502,район Фили-Давыдково
25600000,17.05810290944979,61.9,3,5,14,метро Славянский бульвар,16 минут пешком,1,16,https://www.cian.ru/sale/flat/308785199/,"Рублевское ш., 7",55.729265,37.453288,район Фили-Давыдково
17500000,16.67771143889374,49.1,2,3,12,метро Славянский бульвар,13 минут пешком,1,13,https://www.cian.ru/sale/flat/308828651/,"ул. Пивченкова, 7",55.735601,37.475692,район Фили-Давыдково
22500000,16.929025867174648,66.1,3,4,5,метро Славянский бульвар,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315510601/,"Большая Филевская ул., 55К1",55.738845,37.468443,район Фили-Давыдково
10400000,16.1573163641116,30.0,1,2,5,метро Славянский бульвар,12 минут пешком,1,12,https://www.cian.ru/sale/flat/296706929/,"Кутузовский просп., 76",55.726244,37.458265,район Фили-Давыдково
26500000,17.09265529095645,73.6,3,9,22,метро Славянский бульвар,15 минут пешком,1,15,https://www.cian.ru/sale/flat/303685016/,"Кременчугская ул., 5К3",55.722396,37.46423,район Фили-Давыдково
23199999,16.959662793533088,63.9,3,11,12,метро Славянский бульвар,7 минут пешком,1,7,https://www.cian.ru/sale/flat/314566613/,"ул. Пивченкова, 1К3",55.732844,37.475764,район Фили-Давыдково
18800000,16.749367427800177,51.9,2,10,12,метро Славянский бульвар,7 минут пешком,1,7,https://www.cian.ru/sale/flat/315290525/,"ул. Пивченкова, 1К3",55.732844,37.475764,район Фили-Давыдково
20200000,16.821193162371433,57.1,2,8,22,метро Славянский бульвар,17 минут пешком,1,17,https://www.cian.ru/sale/flat/314953600/,"Кременчугская ул., 7К2",55.721828,37.463484,район Фили-Давыдково
17000000,16.64872390202049,38.3,1,16,22,метро Славянский бульвар,17 минут пешком,1,17,https://www.cian.ru/sale/flat/314503687/,"Кременчугская ул., 7К2",55.721828,37.463484,район Фили-Давыдково
19500000,16.785925023533974,56.0,3,5,5,метро Славянский бульвар,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316145940/,"Большая Филевская ул., 47к1",55.740558,37.472827,район Фили-Давыдково
15500000,16.556350581889475,55.9,3,5,5,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/311492520/,"ул. Ватутина, 5К1",55.721747,37.456855,район Фили-Давыдково
14500000,16.489659207390805,55.0,3,4,5,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315395747/,"ул. Ватутина, 5К1",55.721747,37.456855,район Фили-Давыдково
14000000,16.454567887579532,55.5,3,4,5,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315282238/,"ул. Ватутина, 5К1",55.721747,37.456855,район Фили-Давыдково
23500000,16.972510979114386,71.3,3,5,5,метро Славянский бульвар,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314060664/,"ул. Ватутина, 6",55.723557,37.457636,район Фили-Давыдково
42000000,17.553180176247643,102.0,3,17,24,метро Славянский бульвар,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315501753/,"ул. Ватутина, 18К2",55.722588,37.452112,район Фили-Давыдково
13700000,16.432906390798355,42.0,2,3,5,метро Славянский бульвар,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314470102/,"Кременчугская ул., 4К2",55.724358,37.459415,район Фили-Давыдково
19950000,16.808739701300148,41.5,1,10,22,метро Славянский бульвар,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315636887/,"Малая Филевская ул., 22",55.73666,37.465973,район Фили-Давыдково
44500000,17.610999747136468,125.0,4,12,17,метро Славянский бульвар,4 минуты пешком,1,4,https://www.cian.ru/sale/flat/305813085/,"ул. Герасима Курина, 14К2",55.731916,37.475522,район Фили-Давыдково
21650000,16.890516012412775,55.0,2,2,25,метро Славянский бульвар,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314824022/,"Кастанаевская ул., 44Ак3",55.735439,37.472656,район Фили-Давыдково
28000000,17.14771506813948,55.0,2,20,24,метро Славянский бульвар,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314216758/,"Кастанаевская ул., 44Ак3",55.735439,37.472656,район Фили-Давыдково
22950000,16.948828494470828,50.0,1,16,20,метро Славянский бульвар,10 минут пешком,1,10,https://www.cian.ru/sale/flat/313488669/,"Кастанаевская ул., 45К2",55.731404,37.46432,район Фили-Давыдково
28499999,17.16541461015116,70.6,2,3,21,метро Славянский бульвар,10 минут пешком,1,10,https://www.cian.ru/sale/flat/315052001/,"Кастанаевская ул., 45К2",55.731404,37.46432,район Фили-Давыдково
21500000,16.883563493097892,54.0,3,3,5,метро Славянский бульвар,19 минут пешком,1,19,https://www.cian.ru/sale/flat/314530901/,"Большая Филевская ул., 41К4",55.740243,37.4751,район Фили-Давыдково
